norm
3.047726347389825e+147
3.482500036931622e+147
5.155891271788517e+147
4.7262090565075254e+147
3.686725625932996e+147
1.6030885043941056e+147
5.0916867501074205e+147
5.782363467265131e+145
3.1341090177234216e+149
2.6280472585447623e+148
6.743420245963625e+147
3.059946022692584e+147
3.7252015404918053e+148
6.823502506515776e+147
1.994385796551812e+147
1.107258321237965e+146
2.1044559890608852e+147
2.3378181945457734e+147
1.789213949854068e+148
8.546944644022021e+147
6.531872967106617e+147
1.0260759894517731e+148
2.882345451594636e+148
4.491950139541259e+146
6.640567472421643e+147
2.9924232247097867e+147
2.4070463984626293e+147
3.051076295835028e+147
1.302537105436104e+147
1.789661096084616e+147
1.586745152891877e+147
4.0913328055569106e+147
1.0686094852348822e+147
4.207568690153273e+146
4.653186262149383e+147
9.025726266961355e+147
4.568117783454017e+146
9.732231942836663e+147
2.126720227224213e+147
4.403606934213425e+147
3.88612190681784e+148
1.0193484612958953e+148
2.0244531493382334e+145
5.3956516977299484e+147
8.188166340310093e+147
1.2585068437712108e+148
8.830705178216146e+146
2.860846251818757e+147
4.897410988871279e+147
6.317884976027752e+147
3.3936021759711945e+147
6.762468118148335e+147
9.44237202877204e+146
7.099337648612976e+147
7.772349052331312e+147
2.128215981931141e+147
6.549842059570999e+146
3.194152058650656e+147
4.530450588158251e+147
9.022471036721432e+147
2.04618740920232e+147
2.1872483123807968e+147
3.6541250020517236e+147
9.478627365258468e+145
7.555139115597959e+147
1.8788934801279808e+147
3.704700244025657e+147
2.4089997944062896e+148
1.218279306546587e+148
3.6576906508627766e+147
9.79844009057117e+147
1.4020551567499322e+148
4.32836573168636e+147
6.778969635720284e+147
2.497780839019702e+148
5.348659866070753e+148
7.865348308398168e+149
4.0463963463613873e+148
8.41428513773127e+147
4.632112268097841e+148
1.1006874430767614e+149
9.680115713135736e+147
5.230207671522132e+148
1.5543596182705462e+147
1.2169112949224243e+149
9.854339240063629e+146
6.738501876089134e+149
2.355857656129735e+149
4.203890235902299e+150
2.6486453956386345e+150
1.532750125285355e+150
2.8091559519188676e+150
2.588194979013869e+149
2.3083301819867126e+150
2.6793418449841495e+150
2.2845548908099297e+150
6.98988122388825e+149
5.587653567276161e+149
5.8018836544061025e+150
1.5322795760932521e+150
1.902780740048678e+150
7.439684427399428e+149
3.4186273634920055e+150
5.826432336486043e+149
4.0314345418670086e+149
7.508872589518518e+150
1.7872018402943644e+150
3.516254120433326e+150
5.033445791991195e+150
1.2070053970905356e+150
6.610633974398564e+150
5.815472706410871e+149
2.4069230025641974e+150
6.879438844558998e+149
2.2261720162830158e+150
2.0318859660900123e+150
6.68875380251261e+149
2.582944924408405e+150
6.919553818645314e+149
3.2308875114586255e+149
2.6659618661365595e+150
3.2965810113378974e+150
6.819244794567898e+149
7.180818951506016e+149
5.7468343368183304e+150
1.739371144960494e+150
1.581349542970099e+150
1.9611863744628876e+150
1.0798052675340804e+149
1.394443391644471e+150
3.3869589334210426e+150
1.3597522479410016e+150
2.5710522558159277e+150
5.8855940193415655e+150
4.7092391875522935e+150
7.725548576948978e+150
1.94426695865596e+149
2.513387235473197e+150
2.4485261815619922e+150
1.3181797868918305e+148
