norm
5.2521340252051125e+147
3.0918867419301923e+147
1.1775712160302072e+148
1.1571669881687289e+148
7.761200466371877e+146
2.0383047568622314e+148
3.6978219560182594e+148
9.50406384054471e+149
4.167379650474799e+150
2.9602128072398137e+150
3.0684739096614345e+150
4.222234137920103e+150
1.3369624327710594e+149
8.589362329501308e+149
3.0397181555969304e+150
3.220225660377313e+149
6.628165140676147e+149
1.573752672494954e+150
4.369571790127029e+149
1.3416056094454072e+150
3.518566850865297e+149
7.446564637302064e+147
2.8912654833460948e+150
3.0087856632421163e+149
4.4551854489870265e+150
2.672174042816307e+149
2.6618970887767037e+150
5.4018788309493326e+150
4.889690665390213e+148
1.1538232016441886e+150
1.1921163696163809e+150
8.740303342548844e+149
1.5087999736421083e+150
1.7434700512458858e+148
2.9980246440400328e+150
2.2784168640699346e+150
4.687155385966039e+149
9.03895874671751e+149
9.896112414571899e+149
4.447230068053546e+150
1.4462616051611042e+150
1.2748103707203339e+150
4.1694920927915064e+150
2.4868182917599338e+150
3.2677677286690145e+150
3.447004548574841e+150
9.65479402663887e+149
2.4775819228133345e+150
2.9150014458720705e+149
1.88614509772785e+150
1.4189362342597823e+149
1.847762861229522e+150
2.33214365840729e+150
5.140064428383767e+149
4.2461003239854987e+148
8.867668375399954e+149
5.230975316107306e+150
2.562032877745709e+150
1.1271406096328536e+150
3.818141182884355e+150
1.1917486350355104e+150
7.118173663510562e+149
1.3084598849023716e+150
3.410355900246506e+150
2.2217974020193603e+150
6.000097959496643e+149
1.3849196218082385e+150
2.3895529672785625e+150
1.977790235168815e+150
1.7839354353167418e+150
2.0676384164501068e+150
4.1338361142833565e+150
2.3613769437706018e+150
9.188655560983544e+149
6.42796946878374e+149
2.478509926059745e+150
4.9972777548957264e+150
2.0396139006271527e+150
1.0127475239860754e+150
4.089215495853414e+150
3.5738220876321595e+150
1.1592218858999214e+150
3.6815998600866645e+150
9.357221331390491e+149
1.2835362161381394e+150
2.153272563432305e+150
2.6388500915926485e+150
1.0339587717856647e+150
2.4434169268697197e+150
1.3414244492434413e+150
5.930544894264987e+149
5.892615164384506e+149
5.8819285924948554e+150
2.292047550829871e+150
2.4665578887356892e+150
6.202238817049708e+150
2.6789001802686525e+150
2.6315201798889785e+150
2.8166521322405373e+150
1.3086305056848695e+150
1.5454666851358347e+150
2.1986084179941422e+150
3.227565179576529e+150
1.0624136779715605e+149
1.274690673625167e+150
3.074821163088675e+150
8.923071093270425e+149
6.681728165076562e+149
7.293058083359767e+149
8.402524597752243e+149
6.104078632043055e+149
2.4699278050815867e+150
2.8277544422820604e+150
2.537585352730471e+150
2.9235784124719433e+150
1.666663940658335e+150
3.2263915453645717e+150
6.952516447756516e+149
1.6022613472551371e+150
8.174962480907267e+149
1.2065498510352104e+150
8.212150757619129e+149
4.2528281362577725e+150
6.880557431700069e+150
2.799850274844495e+150
5.030049066275812e+149
1.178079313841031e+150
2.3179680906856232e+150
3.747319081820801e+150
2.549923889331983e+150
3.5542642847245944e+150
1.0400480281351955e+150
3.0166524622137127e+150
1.1515279694962222e+150
7.579895031573685e+149
3.232942136628466e+150
3.914661101042921e+150
2.6903130925900624e+150
1.597988599453089e+149
1.993898535299957e+150
1.934564020178381e+150
3.681358167939494e+150
8.68890638661078e+149
1.9106332813649303e+150
4.0544352000476695e+150
4.308309792130161e+150
1.8366792891323498e+150
1.2772254892915317e+150
3.33758082884965e+150
5.745199485465049e+150
4.935881506825955e+149
9.56502213620177e+149
5.939230541784229e+149
1.6352039127163376e+150
2.204700990980916e+150
3.045347444853949e+150
8.287514798282567e+149
2.3666917080145334e+150
1.1632945470440563e+150
7.782184894920398e+149
4.327478810829885e+150
8.766834795578368e+149
1.0924517899058326e+150
4.405509615621564e+149
1.0973866746277085e+150
5.734011766477541e+150
1.8011045285734047e+150
5.287273930610361e+149
4.95679825892135e+150
5.639574702302045e+150
2.6915502066658827e+150
9.537691577510619e+149
8.179805038656316e+149
4.806329044885612e+149
2.1735547434069798e+150
2.1663783715190178e+150
7.097444619103273e+149
3.841784869678561e+150
4.30852043366546e+150
1.6933863534353014e+150
2.3515321902176034e+150
1.9843974884729734e+150
1.4046961589729904e+150
1.4469835247805987e+150
3.3682503163142956e+150
3.309101807781711e+150
7.320773129600913e+148
1.2957394607012874e+150
2.7131336937701405e+150
2.067144091325521e+149
1.1937229718497865e+150
2.4958999386799058e+150
3.50490640568845e+150
5.4753237883972774e+150
2.1182182953410094e+150
2.8095593137909104e+149
2.9206238109692352e+150
1.1739255940593275e+150
1.0759765723245357e+150
3.353787494309524e+150
4.43897123911798e+150
3.3559273714893136e+150
3.130106689129795e+150
4.7955951075200685e+150
2.7023215279770065e+150
