outer,batch,Q,gamma,R,best_norm,eta_CIM,eta_CPM,Sigma_CPM,wall_time
85,4,1,0.04159,166,8.96990967540234e+129,0.8680621771747761,0.8680621771747761,4.1615770765522296e+130,8.47
