outer,batch,Q,gamma,R,best_norm,eta_CIM,eta_CPM,Sigma_CPM,wall_time
335,3,2,0.04009,2354,8.36695780585982e+75,105.30463784953258,0.026811042118153505,1.5073873992940752e+77,122.78
