outer,batch,Q,gamma,R,best_norm,eta_CIM,eta_CPM,Sigma_CPM,wall_time
50,2,1,0.04069,161,2.335255178568488e+137,0.8515547099094628,0.8515547099094628,6.49101976429073e+138,9.78
