BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
71,2,0.05624,1.4865615080287284e+41,3.536595613412309e+41,15,2.357365181519422,1.1878298470571238,0.0,454.88
