BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
41,2,0.06240,1.2683196775814798e+83,5.070379502934955e+84,47,8.749390459415546,0.01795875564796939,5.20817573464905e+85,426.17
