BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
60,2,0.06455,1.5226565823644252e+53,2.636059128975263e+54,49,3.330931561125646,0.004146273149691339,1.610871018669359e+55,420.35
