BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
65,2,0.06520,4.173072635679846e+44,3.7816166095766813e+46,46,37.68320427874,0.03136444178300707,2.1086819579808515e+47,409.21
