BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
23,2,0.06019,6.772001544689882e+111,1.4408068294911302e+113,48,0.8104402358607009,0.034453778518853985,9.80422430997374e+113,437.92
