BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
2,2,0.06137,1.250155396257107e+143,1.381949357961221e+145,48,5.0960037656999155,0.00523855816204739,1.9236485319257099e+146,425.06
