BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
30,2,0.06104,2.0794197293310203e+100,9.810750070889777e+101,49,6.8018590895241875,0.00863121412755541,5.244368186469896e+102,420.16
