BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
54,2,0.06391,2.2744141515633512e+62,7.020724240311071e+63,50,1.0,0.028915223919467,8.42062551552425e+64,430.25
