BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
36,2,0.06178,2.618730810243193e+91,4.818792021963186e+92,48,3.2536750473355873,0.00139091802995956,3.9622109138365026e+93,400.0
