BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
12,2,0.06248,3.3863582123886244e+127,3.4417968624909347e+129,49,1.8227026700933078,0.007244974152358644,1.8750621041976313e+130,415.86
