BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
66,2,0.06533,3.690930896673718e+42,5.146317056883612e+44,49,5.222777503111315,0.030090805702146964,1.96110271487774e+46,417.43
