BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
57,2,0.06417,2.4441737160411653e+57,6.340751919759829e+58,44,2.6693970045172124,0.0019407417152158802,8.417306929992312e+59,417.9
