BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
62,2,0.06481,9.778563590739278e+47,1.1676614394942342e+51,48,0.05976569295469863,0.0035973114434200244,8.868627508086164e+51,440.34
