BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
26,2,0.06055,2.7118387408338744e+106,2.511237303259976e+108,50,2.0818334640568836,0.004627436538265866,2.477824430495033e+109,408.85
