BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
0,2,0.06112,1.458146719481282e+147,3.149698386960814e+148,48,0.8827675947772662,6.91816371227167e-05,4.041506065656832e+149,409.69
