BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
63,2,0.06494,9.778563590739278e+47,5.657798248063733e+49,49,3.347033519970867,0.00023328318839679687,3.0172291004696856e+50,400.42
