BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
22,2,0.06007,5.900052789072149e+112,6.619475617038381e+114,45,7.116143940123909,0.002774917752893292,2.135445757425204e+115,434.53
