BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
14,2,0.06273,5.622004310854648e+124,1.8187624790313208e+126,49,0.11260547578228414,0.0006842786309655991,2.172677905900197e+127,418.99
