BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
3,2,0.06149,2.0486672570987255e+142,3.96997680737791e+143,49,2.8901841503071415,0.00399721429583446,3.5645854708123986e+144,421.52
