BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
39,2,0.06215,7.083806958510608e+85,5.281822004486632e+87,50,2.9793040962791166,0.000822016316568788,7.537849741753813e+88,419.2
