BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
46,2,0.06302,3.3433647866319788e+75,6.096342763350468e+76,50,3.264788096507619,0.006260882002103311,6.928626662649817e+77,401.27
