BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
29,2,0.06092,1.0419012588540007e+102,2.997682227812418e+103,49,1.4831091144940107,0.0008050830151723352,8.374940255922581e+104,405.42
