BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
73,4,0.16000,1.4865615080287284e+41,3.3944073639989186e+41,1,1.3473656206489433,0.7674176179643045,0.0,1648.23
