BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
6,2,0.06186,8.825061477954172e+136,5.1840971123967265e+138,48,23.43454379158662,0.002226576830802529,7.10986878637712e+139,414.83
