BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
72,3,0.10000,1.4865615080287284e+41,3.397514664195561e+41,9,1.203122448358721,0.7861558461363879,0.0,410.61
