BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
8,2,0.06211,1.4752729805254559e+133,6.483787682015148e+135,49,1.530778516631261,0.0019831761766648985,4.2235594404187675e+136,422.77
