BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
64,2,0.06507,2.3909433716535804e+45,1.1125180585413198e+48,48,115.19261278218106,0.07657057452420844,1.7869281001758467e+49,410.73
