BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
43,2,0.06265,2.210514510065242e+80,3.629542164046307e+81,49,1.3042554515375282,0.0008159442692706834,4.802411236916395e+82,429.06
