BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
48,2,0.06328,2.766478096920211e+71,3.334842766647915e+73,47,0.5242236913853127,0.0012951864377714556,1.276002528776474e+74,434.37
