BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
69,2,0.06231,1.4865615080287284e+41,4.2945229038920115e+41,39,1.3634450082611402,0.6558404125267018,3.0524375743699375e+41,414.88
