BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
27,2,0.06068,2.8184860923840094e+105,5.100524641706532e+106,48,0.5005812938766561,0.0006908216724577635,6.940485477860743e+107,446.02
