BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
31,2,0.06116,4.6974795056506215e+98,3.604990999515092e+100,47,7.287296379219257,0.029607460009422572,2.1687568014642012e+101,397.9
