BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
45,2,0.06290,3.061783354579977e+77,2.477507831846497e+78,48,0.37652155360488493,0.00023722853031681428,3.7643174598284224e+79,403.22
