BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
10,2,0.06223,2.8072317716346036e+131,5.547881782986952e+132,49,0.6527815938298017,0.006364741040801791,7.913561316614078e+133,406.41
