BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
53,2,0.06378,7.671766618026004e+63,3.9147451145960156e+65,47,1.5220809907914326,0.0008819718068769653,2.7827882402143053e+66,415.16
