BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
42,2,0.06252,5.3784416605882115e+81,1.613743209247776e+83,48,0.24874380224289178,0.001070585782948026,7.917575580964326e+83,410.45
