BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
20,2,0.05995,1.330419895489558e+116,6.950127030044553e+117,50,0.8017521085839269,0.00036708845249446795,6.994779420856003e+118,401.33
