BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
67,2,0.06546,1.8263064165860113e+41,9.196082383448084e+42,47,1.0,0.07863787811193448,1.9874961229896375e+44,420.2
