BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
13,2,0.06261,2.065124320287324e+126,6.993121197772941e+127,48,0.13270741013397266,0.0031736529783861025,1.0866170473810191e+129,418.69
