BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,BRI_time
47,2,0.06315,1.4879766434170932e+73,1.017517635607208e+75,50,5.826387585626273,0.004961956397860773,1.9993911200283677e+76,450.66
