number,value,datetime_start,datetime_complete,duration,params_dt,params_mu,params_noise,params_r,params_steps,state
0,0.13181339292566513,2025-08-19 11:14:51.977322,2025-08-19 11:14:54.924441,0 days 00:00:02.947119,0.01925139613750766,0.668454059043228,0.2117264690605549,0.3214894666611465,250,COMPLETE
1,0.06443416929295008,2025-08-19 11:14:54.924792,2025-08-19 11:14:56.774434,0 days 00:00:01.849642,0.022978647503466863,0.264088120898831,0.005034310789618851,0.439380827141411,100,COMPLETE
2,0.08690438377698559,2025-08-19 11:14:56.774665,2025-08-19 11:14:56.978952,0 days 00:00:00.204287,0.06698487694174082,0.7275610625678947,0.0012973040410517672,0.2803230090814637,100,COMPLETE
3,0.0596227893579993,2025-08-19 11:14:56.979149,2025-08-19 11:14:57.306136,0 days 00:00:00.326987,0.017203779536758883,0.3984114109687252,0.0014465937692031885,0.36149994901352656,200,COMPLETE
4,0.20334661724378847,2025-08-19 11:14:57.306335,2025-08-19 11:14:57.796372,0 days 00:00:00.490037,0.03013476681268496,0.36815304745304567,0.0316622822613529,0.10546976938704827,300,COMPLETE
5,0.13525641922930876,2025-08-19 11:14:57.796564,2025-08-19 11:14:58.123273,0 days 00:00:00.326709,0.05739521926486421,0.2861787392193876,0.00013907626704236795,0.2755156583117258,200,COMPLETE
6,0.12487566620947306,2025-08-19 11:14:58.123463,2025-08-19 11:14:58.302633,0 days 00:00:00.179170,0.06586837626987602,0.6460421179191513,0.02438049474790603,0.3403108008320536,100,COMPLETE
7,0.07607707588434982,2025-08-19 11:14:58.302846,2025-08-19 11:14:58.629540,0 days 00:00:00.326694,0.01339876589564424,0.19454782966012668,0.0010556466594379566,0.5898337965392352,200,COMPLETE
8,0.17848070447546102,2025-08-19 11:14:58.629758,2025-08-19 11:14:58.949272,0 days 00:00:00.319514,0.042366786098887006,0.24032101268583095,0.0865103430866092,0.15480516074884032,200,COMPLETE
9,0.17663791624730724,2025-08-19 11:14:58.949471,2025-08-19 11:14:59.277812,0 days 00:00:00.328341,0.06926177047690134,0.49332288876618896,0.002672009609703772,0.1947974562321685,200,COMPLETE
