norm
2.2836689181639157e+148
5.182039934561193e+149
3.7382908225599594e+148
2.284206075233501e+149
3.1532126833539466e+147
5.1527963107900625e+149
5.521286943039181e+149
2.2983972888337181e+148
9.021421317544187e+149
3.5062155363585977e+148
1.9735810933892931e+149
1.5914274129198939e+149
3.9758531805830923e+149
5.920281678170101e+148
2.6872973641018166e+149
1.2226706825062887e+149
3.6366061721051037e+149
7.160619438845444e+149
5.210706819996325e+148
1.24573405894666e+150
