outer,batch,Q,gamma,R,best_norm,eta_CIM,eta_CPM,Sigma_CPM,wall_time
40,0,1,0.04042,357,6.433081386384826e+138,0.9781723689524966,0.9781723689524966,4.4380472840417844e+139,17.26
