outer,batch,Q,gamma,R,best_norm,eta_CIM,eta_CPM,Sigma_CPM,wall_time
445,4,1,0.04908,352,2.0998266649144146e+51,0.17939865224558024,0.17939865224558024,7.322161912571724e+52,15.95
