outer,batch,Q,gamma,R,best_norm,eta_CIM,eta_CPM,Sigma_CPM,wall_time
345,4,1,0.04687,279,5.692303103899682e+72,0.796565316083164,0.796565316083164,1.2964362284872672e+73,15.7
