number,value,datetime_start,datetime_complete,duration,params_dt,params_mu,params_noise,params_r,params_steps,state
0,0.0013614856898936047,2025-08-17 20:25:12.771122,2025-08-17 20:25:21.063943,0 days 00:00:08.292821,0.045376746639191355,0.15260490295515589,0.2706229612458415,0.414115879241797,1000,COMPLETE
1,0.0010040556207705363,2025-08-17 20:25:21.064384,2025-08-17 20:25:24.440246,0 days 00:00:03.375862,0.044737283863099275,0.09866711518170244,0.0035984513809964153,0.10969293907571027,600,COMPLETE
2,0.0014528759210714192,2025-08-17 20:25:24.440424,2025-08-17 20:25:29.412910,0 days 00:00:04.972486,0.029348825130964172,0.7295437385056052,0.04099838950588171,0.10545570194785368,900,COMPLETE
3,0.0002053103927102197,2025-08-17 20:25:29.413149,2025-08-17 20:25:31.706036,0 days 00:00:02.292887,0.05063189178287079,0.23508045497270907,0.11322045679037744,0.1864543279068901,400,COMPLETE
4,0.00041821402391007003,2025-08-17 20:25:31.706242,2025-08-17 20:25:35.625992,0 days 00:00:03.919750,0.01492371140938518,0.2731990531480995,0.003230081177236216,0.37465132985952276,700,COMPLETE
5,0.0007156836289568827,2025-08-17 20:25:35.626202,2025-08-17 20:25:38.426843,0 days 00:00:02.800641,0.01626092313513512,0.23953479977386732,0.018340218064324672,0.25223743715215463,500,COMPLETE
6,9.70090582492117e-05,2025-08-17 20:25:38.427055,2025-08-17 20:25:43.928631,0 days 00:00:05.501576,0.06052056907027207,0.6722919277360505,0.11334667343735032,0.13384980864341167,1000,COMPLETE
7,0.0004705688417849674,2025-08-17 20:25:43.928849,2025-08-17 20:25:46.724451,0 days 00:00:02.795602,0.024061392732143243,0.3835386344156705,0.00012428074501730167,0.16379772797151212,500,COMPLETE
8,0.0007327292895664175,2025-08-17 20:25:46.724633,2025-08-17 20:25:48.967988,0 days 00:00:02.243355,0.018963373443867816,0.5610986448619586,0.2437257498801501,0.1787375313857313,400,COMPLETE
9,0.0016683735914562073,2025-08-17 20:25:48.968211,2025-08-17 20:25:53.981642,0 days 00:00:05.013431,0.02445508978561651,0.19497482139324762,0.004355075347917638,0.40370563740440135,900,COMPLETE
10,0.0009030884763152939,2025-08-17 20:25:53.981844,2025-08-17 20:25:57.329870,0 days 00:00:03.348026,0.030931743633799587,0.2948168984021043,0.06469461073210887,0.4058250091672251,600,COMPLETE
11,0.0009049617590198482,2025-08-17 20:25:57.330045,2025-08-17 20:26:01.786162,0 days 00:00:04.456117,0.025178687391459308,0.6027242597052535,0.025719589937248377,0.28700954609680934,800,COMPLETE
12,0.0012697832591436174,2025-08-17 20:26:01.786381,2025-08-17 20:26:05.748714,0 days 00:00:03.962333,0.037573558235935785,0.5731015177166747,0.02228538500391854,0.23460961527666419,700,COMPLETE
13,0.0028969748088405974,2025-08-17 20:26:05.748920,2025-08-17 20:26:11.257249,0 days 00:00:05.508329,0.030992840236759092,0.33218983406120356,0.013489900856779546,0.1340097429956565,1000,COMPLETE
14,0.0002893823455797817,2025-08-17 20:26:11.257463,2025-08-17 20:26:14.646862,0 days 00:00:03.389399,0.033634288874440275,0.5071731557741647,0.0037946848291006145,0.5246930837895828,600,COMPLETE
15,0.00013346942636256387,2025-08-17 20:26:14.647035,2025-08-17 20:26:19.118843,0 days 00:00:04.471808,0.029488766554272437,0.15718591195500403,0.00015405817824648365,0.4423204333397717,800,COMPLETE
16,0.0005232696478006679,2025-08-17 20:26:19.119063,2025-08-17 20:26:21.893193,0 days 00:00:02.774130,0.018180754767927944,0.576456380632638,0.00021983691461901787,0.3622320913298277,500,COMPLETE
