slice_id,budget,Q,gamma,best_len,lam_1,lam_Q,eta_CIM,eta_CPM,Sigma_CPM,min_W
0,B2,1,0.0564,9.21637083954163e+147,8.608319374164563e+147,8.608319374164563e+147,0.9340248481790357,0.9340248481790357,4.073434222702285e+149,4.165597931097701e+149
0,B2,1,0.0592,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,1,0.062,7.059349368244415e+148,8.608319374164563e+147,8.608319374164563e+147,0.12194210719883042,0.12194210719883042,3.4596629942732596e+149,4.165597931097701e+149
0,B2,1,0.0648,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,1,0.0676,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,1,0.0704,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,1,0.0732,7.059349368244415e+148,8.608319374164563e+147,8.608319374164563e+147,0.12194210719883042,0.12194210719883042,3.4596629942732596e+149,4.165597931097701e+149
0,B2,1,0.076,9.21637083954163e+147,8.608319374164563e+147,8.608319374164563e+147,0.9340248481790357,0.9340248481790357,4.073434222702285e+149,4.165597931097701e+149
0,B2,1,0.0788,1.0320227416805165e+149,8.608319374164563e+147,8.608319374164563e+147,0.0834121093121167,0.0834121093121167,3.133575189417185e+149,4.165597931097701e+149
0,B2,1,0.0816,7.059349368244415e+148,8.608319374164563e+147,8.608319374164563e+147,0.12194210719883042,0.12194210719883042,3.4596629942732596e+149,4.165597931097701e+149
0,B2,1,0.0844,7.44201035943667e+148,8.608319374164563e+147,8.608319374164563e+147,0.11567196171998043,0.11567196171998043,3.421396895154034e+149,4.165597931097701e+149
0,B2,1,0.0872,7.059349368244415e+148,8.608319374164563e+147,8.608319374164563e+147,0.12194210719883042,0.12194210719883042,3.4596629942732596e+149,4.165597931097701e+149
0,B2,1,0.09,9.21637083954163e+147,8.608319374164563e+147,8.608319374164563e+147,0.9340248481790357,0.9340248481790357,4.073434222702285e+149,4.165597931097701e+149
0,B2,1,0.0928,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,1,0.0956,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,1,0.0984,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,1,0.1012,1.1837785205807142e+149,8.608319374164563e+147,8.608319374164563e+147,0.07271900295962176,0.07271900295962176,2.9818194105169867e+149,4.165597931097701e+149
0,B2,1,0.104,7.059349368244415e+148,8.608319374164563e+147,8.608319374164563e+147,0.12194210719883042,0.12194210719883042,3.4596629942732596e+149,4.165597931097701e+149
0,B2,1,0.1068,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,1,0.1096,9.21637083954163e+147,8.608319374164563e+147,8.608319374164563e+147,0.9340248481790357,0.9340248481790357,4.073434222702285e+149,4.165597931097701e+149
0,B2,1,0.1124,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,1,0.1152,9.21637083954163e+147,8.608319374164563e+147,8.608319374164563e+147,0.9340248481790357,0.9340248481790357,4.073434222702285e+149,4.165597931097701e+149
0,B2,1,0.118,9.21637083954163e+147,8.608319374164563e+147,8.608319374164563e+147,0.9340248481790357,0.9340248481790357,4.073434222702285e+149,4.165597931097701e+149
0,B2,1,0.1208,9.21637083954163e+147,8.608319374164563e+147,8.608319374164563e+147,0.9340248481790357,0.9340248481790357,4.073434222702285e+149,4.165597931097701e+149
0,B2,1,0.1236,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,1,0.1264,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,1,0.1292,7.44201035943667e+148,8.608319374164563e+147,8.608319374164563e+147,0.11567196171998043,0.11567196171998043,3.421396895154034e+149,4.165597931097701e+149
0,B2,1,0.132,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,1,0.1348,7.059349368244415e+148,8.608319374164563e+147,8.608319374164563e+147,0.12194210719883042,0.12194210719883042,3.4596629942732596e+149,4.165597931097701e+149
0,B2,1,0.1376,9.21637083954163e+147,8.608319374164563e+147,8.608319374164563e+147,0.9340248481790357,0.9340248481790357,4.073434222702285e+149,4.165597931097701e+149
0,B2,1,0.1404,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,1,0.1432,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,1,0.146,9.21637083954163e+147,8.608319374164563e+147,8.608319374164563e+147,0.9340248481790357,0.9340248481790357,4.073434222702285e+149,4.165597931097701e+149
0,B2,1,0.1488,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,1,0.1516,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,1,0.1544,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,1,0.1572,1.0320227416805165e+149,8.608319374164563e+147,8.608319374164563e+147,0.0834121093121167,0.0834121093121167,3.133575189417185e+149,4.165597931097701e+149
0,B2,1,0.16,7.059349368244415e+148,8.608319374164563e+147,8.608319374164563e+147,0.12194210719883042,0.12194210719883042,3.4596629942732596e+149,4.165597931097701e+149
0,B2,1,0.1628,7.44201035943667e+148,8.608319374164563e+147,8.608319374164563e+147,0.11567196171998043,0.11567196171998043,3.421396895154034e+149,4.165597931097701e+149
0,B2,1,0.1656,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,1,0.1684,9.21637083954163e+147,8.608319374164563e+147,8.608319374164563e+147,0.9340248481790357,0.9340248481790357,4.073434222702285e+149,4.165597931097701e+149
0,B2,1,0.1712,1.0320227416805165e+149,8.608319374164563e+147,8.608319374164563e+147,0.0834121093121167,0.0834121093121167,3.133575189417185e+149,4.165597931097701e+149
0,B2,1,0.174,1.1837785205807142e+149,8.608319374164563e+147,8.608319374164563e+147,0.07271900295962176,0.07271900295962176,2.9818194105169867e+149,4.165597931097701e+149
0,B2,1,0.1768,9.21637083954163e+147,8.608319374164563e+147,8.608319374164563e+147,0.9340248481790357,0.9340248481790357,4.073434222702285e+149,4.165597931097701e+149
0,B2,1,0.1796,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,1,0.1824,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,1,0.1852,7.059349368244415e+148,8.608319374164563e+147,8.608319374164563e+147,0.12194210719883042,0.12194210719883042,3.4596629942732596e+149,4.165597931097701e+149
0,B2,1,0.188,9.21637083954163e+147,8.608319374164563e+147,8.608319374164563e+147,0.9340248481790357,0.9340248481790357,4.073434222702285e+149,4.165597931097701e+149
0,B2,1,0.1908,9.21637083954163e+147,8.608319374164563e+147,8.608319374164563e+147,0.9340248481790357,0.9340248481790357,4.073434222702285e+149,4.165597931097701e+149
0,B2,1,0.1936,7.059349368244415e+148,8.608319374164563e+147,8.608319374164563e+147,0.12194210719883042,0.12194210719883042,3.4596629942732596e+149,4.165597931097701e+149
0,B2,1,0.1964,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,1,0.1992,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,1,0.202,9.21637083954163e+147,8.608319374164563e+147,8.608319374164563e+147,0.9340248481790357,0.9340248481790357,4.073434222702285e+149,4.165597931097701e+149
0,B2,1,0.2048,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,1,0.2076,7.44201035943667e+148,8.608319374164563e+147,8.608319374164563e+147,0.11567196171998043,0.11567196171998043,3.421396895154034e+149,4.165597931097701e+149
0,B2,1,0.2104,9.21637083954163e+147,8.608319374164563e+147,8.608319374164563e+147,0.9340248481790357,0.9340248481790357,4.073434222702285e+149,4.165597931097701e+149
0,B2,1,0.2132,1.1466392314618998e+149,8.608319374164563e+147,8.608319374164563e+147,0.07507434891434375,0.07507434891434375,3.018958699635801e+149,4.165597931097701e+149
0,B2,1,0.216,7.44201035943667e+148,8.608319374164563e+147,8.608319374164563e+147,0.11567196171998043,0.11567196171998043,3.421396895154034e+149,4.165597931097701e+149
0,B2,1,0.2188,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,1,0.2216,1.973520114999271e+149,8.608319374164563e+147,8.608319374164563e+147,0.04361911139764462,0.04361911139764462,2.19207781609843e+149,4.165597931097701e+149
0,B2,1,0.2244,7.059349368244415e+148,8.608319374164563e+147,8.608319374164563e+147,0.12194210719883042,0.12194210719883042,3.4596629942732596e+149,4.165597931097701e+149
0,B2,1,0.2272,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,1,0.23,1.0320227416805165e+149,8.608319374164563e+147,8.608319374164563e+147,0.0834121093121167,0.0834121093121167,3.133575189417185e+149,4.165597931097701e+149
0,B2,1,0.2328,7.059349368244415e+148,8.608319374164563e+147,8.608319374164563e+147,0.12194210719883042,0.12194210719883042,3.4596629942732596e+149,4.165597931097701e+149
0,B2,1,0.2356,9.21637083954163e+147,8.608319374164563e+147,8.608319374164563e+147,0.9340248481790357,0.9340248481790357,4.073434222702285e+149,4.165597931097701e+149
0,B2,1,0.2384,1.1466392314618998e+149,8.608319374164563e+147,8.608319374164563e+147,0.07507434891434375,0.07507434891434375,3.018958699635801e+149,4.165597931097701e+149
0,B2,1,0.2412,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,1,0.244,7.44201035943667e+148,8.608319374164563e+147,8.608319374164563e+147,0.11567196171998043,0.11567196171998043,3.421396895154034e+149,4.165597931097701e+149
0,B2,1,0.2468,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,1,0.2496,9.21637083954163e+147,8.608319374164563e+147,8.608319374164563e+147,0.9340248481790357,0.9340248481790357,4.073434222702285e+149,4.165597931097701e+149
0,B2,1,0.2524,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,1,0.2552,7.44201035943667e+148,8.608319374164563e+147,8.608319374164563e+147,0.11567196171998043,0.11567196171998043,3.421396895154034e+149,4.165597931097701e+149
0,B2,1,0.258,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,1,0.2608,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,1,0.2636,7.44201035943667e+148,8.608319374164563e+147,8.608319374164563e+147,0.11567196171998043,0.11567196171998043,3.421396895154034e+149,4.165597931097701e+149
0,B2,1,0.2664,9.21637083954163e+147,8.608319374164563e+147,8.608319374164563e+147,0.9340248481790357,0.9340248481790357,4.073434222702285e+149,4.165597931097701e+149
0,B2,1,0.2692,7.059349368244415e+148,8.608319374164563e+147,8.608319374164563e+147,0.12194210719883042,0.12194210719883042,3.4596629942732596e+149,4.165597931097701e+149
0,B2,1,0.272,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,1,0.2748,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,1,0.2776,7.059349368244415e+148,8.608319374164563e+147,8.608319374164563e+147,0.12194210719883042,0.12194210719883042,3.4596629942732596e+149,4.165597931097701e+149
0,B2,1,0.2804,7.44201035943667e+148,8.608319374164563e+147,8.608319374164563e+147,0.11567196171998043,0.11567196171998043,3.421396895154034e+149,4.165597931097701e+149
0,B2,1,0.2832,9.21637083954163e+147,8.608319374164563e+147,8.608319374164563e+147,0.9340248481790357,0.9340248481790357,4.073434222702285e+149,4.165597931097701e+149
0,B2,1,0.286,7.059349368244415e+148,8.608319374164563e+147,8.608319374164563e+147,0.12194210719883042,0.12194210719883042,3.4596629942732596e+149,4.165597931097701e+149
0,B2,1,0.2888,9.21637083954163e+147,8.608319374164563e+147,8.608319374164563e+147,0.9340248481790357,0.9340248481790357,4.073434222702285e+149,4.165597931097701e+149
0,B2,1,0.2916,9.21637083954163e+147,8.608319374164563e+147,8.608319374164563e+147,0.9340248481790357,0.9340248481790357,4.073434222702285e+149,4.165597931097701e+149
0,B2,1,0.2944,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,1,0.2972,9.21637083954163e+147,8.608319374164563e+147,8.608319374164563e+147,0.9340248481790357,0.9340248481790357,4.073434222702285e+149,4.165597931097701e+149
0,B2,1,0.3,8.608319374164563e+147,8.608319374164563e+147,8.608319374164563e+147,1.0,1.0,4.0795147373560554e+149,4.165597931097701e+149
0,B2,2,0.02,9.422685912988753e+147,8.608319374164563e+147,2.3701747670824793e+145,0.9135738422840114,0.002515391883980022,4.0713710719678136e+149,4.165597931097701e+149
0,B2,2,0.0228,1.5469830970009046e+148,8.608319374164563e+147,2.3701747670824793e+145,0.5564585282704954,0.0015321271264550173,4.0108996213976105e+149,4.165597931097701e+149
0,B2,2,0.0256,1.0378410885397475e+149,8.608319374164563e+147,2.3701747670824793e+145,0.08294448417220165,0.0002283754992218836,3.127756842557954e+149,4.165597931097701e+149
0,B2,2,0.0284,8.608319374164563e+147,8.608319374164563e+147,2.3701747670824793e+145,1.0,0.002753353661802894,4.0795147373560554e+149,4.165597931097701e+149
0,B2,2,0.0312,5.697347118988678e+148,8.608319374164563e+147,2.3701747670824793e+145,0.15109346849297475,0.00041601375474963217,3.5958632191988333e+149,4.165597931097701e+149
0,B2,2,0.034,7.782187727741431e+146,8.608319374164563e+147,2.3701747670824793e+145,11.06156735782432,0.03045640698994495,4.15781574336996e+149,4.165597931097701e+149
0,B2,2,0.0368,2.4709259301521253e+147,8.608319374164563e+147,2.3701747670824793e+145,3.483843553997016,0.00959225340654609,4.14088867179618e+149,4.165597931097701e+149
0,B2,2,0.0396,8.747002259347024e+148,8.608319374164563e+147,2.3701747670824793e+145,0.09841450955343854,0.00027096995025349587,3.290897705162999e+149,4.165597931097701e+149
0,B2,2,0.0424,7.39168001086351e+147,8.608319374164563e+147,2.3701747670824793e+145,1.1645957835719303,0.0032065440652179846,4.091681130989066e+149,4.165597931097701e+149
0,B2,2,0.0452,1.3704479533451786e+148,8.608319374164563e+147,2.3701747670824793e+145,0.6281390951879776,0.0017294890778573747,4.028553135763183e+149,4.165597931097701e+149
0,B2,2,0.048,4.237103606744999e+148,8.608319374164563e+147,2.3701747670824793e+145,0.20316518483194684,0.0005593856056079025,3.741887570423201e+149,4.165597931097701e+149
0,B2,2,0.0508,3.0744342356189703e+147,8.608319374164563e+147,2.3701747670824793e+145,2.7999686168051876,0.007709303844013747,4.134853588741512e+149,4.165597931097701e+149
0,B2,2,0.0536,2.841383194712658e+148,8.608319374164563e+147,2.3701747670824793e+145,0.3029622822498287,0.0008341623092207276,3.881459611626435e+149,4.165597931097701e+149
0,B2,2,0.0564,1.8147108474492052e+148,8.608319374164563e+147,2.3701747670824793e+145,0.4743631408973277,0.0013060894910139791,3.9841268463527807e+149,4.165597931097701e+149
0,B2,2,0.0592,3.3177499913601376e+147,8.608319374164563e+147,2.3701747670824793e+145,2.594625694094423,0.007143922155842754,4.1324204311840995e+149,4.165597931097701e+149
0,B2,2,0.062,5.726406716665991e+148,8.608319374164563e+147,2.3701747670824793e+145,0.15032671970559,0.00041390262416820346,3.592957259431102e+149,4.165597931097701e+149
0,B2,2,0.0648,5.0257584825186004e+148,8.608319374164563e+147,2.3701747670824793e+145,0.1712839843798185,0.0004716053856003629,3.6630220828458413e+149,4.165597931097701e+149
0,B2,2,0.0676,2.5730165056386393e+147,8.608319374164563e+147,2.3701747670824793e+145,3.3456137398651946,0.009211657841635908,4.139867766041315e+149,4.165597931097701e+149
0,B2,2,0.0704,6.957083130933714e+147,8.608319374164563e+147,2.3701747670824793e+145,1.2373460561206826,0.0034068512945372507,4.096027099788364e+149,4.165597931097701e+149
0,B2,2,0.0732,7.44201035943667e+148,8.608319374164563e+147,2.3701747670824793e+145,0.11567196171998043,0.0003184858193696322,3.421396895154034e+149,4.165597931097701e+149
0,B2,2,0.076,1.8138834564014405e+148,8.608319374164563e+147,2.3701747670824793e+145,0.47457951853437097,0.0013066852551732646,3.984209585457557e+149,4.165597931097701e+149
0,B2,2,0.0788,9.969460155126721e+148,8.608319374164563e+147,2.3701747670824793e+145,0.08634689582201498,0.00023774354179685792,3.168651915585029e+149,4.165597931097701e+149
0,B2,2,0.0816,5.492263767887816e+148,8.608319374164563e+147,2.3701747670824793e+145,0.1567353597344634,0.00043154787665887864,3.6163715543089197e+149,4.165597931097701e+149
0,B2,2,0.0844,3.725581993730645e+148,8.608319374164563e+147,2.3701747670824793e+145,0.2310597213710641,0.0006361891299321757,3.7930397317246364e+149,4.165597931097701e+149
0,B2,2,0.0872,1.860656614267327e+148,8.608319374164563e+147,2.3701747670824793e+145,0.46264954576555606,0.0012738378209650393,3.9795322696709686e+149,4.165597931097701e+149
0,B2,2,0.09,1.111945049603544e+148,8.608319374164563e+147,2.3701747670824793e+145,0.7741676962574542,0.002131557461339972,4.0544034261373467e+149,4.165597931097701e+149
0,B2,2,0.0928,3.2509800711260863e+148,8.608319374164563e+147,2.3701747670824793e+145,0.26479151473797813,0.0007290646867181469,3.8404999239850925e+149,4.165597931097701e+149
0,B2,2,0.0956,6.805683758130772e+148,8.608319374164563e+147,2.3701747670824793e+145,0.12648720804695304,0.00034826401744730265,3.485029555284624e+149,4.165597931097701e+149
0,B2,2,0.0984,2.7637555993999615e+147,8.608319374164563e+147,2.3701747670824793e+145,3.114718022112199,0.00857592027166609,4.137960375103702e+149,4.165597931097701e+149
0,B2,2,0.1012,8.469521704011991e+147,8.608319374164563e+147,2.3701747670824793e+145,1.016387899459166,0.0027984753447880457,4.080902714057581e+149,4.165597931097701e+149
0,B2,2,0.104,9.244692244356036e+148,8.608319374164563e+147,2.3701747670824793e+145,0.09311634337443754,0.0002563822250037032,3.2411287066620977e+149,4.165597931097701e+149
0,B2,2,0.1068,6.457137875251633e+148,8.608319374164563e+147,2.3701747670824793e+145,0.13331478342994338,0.00036706274712929433,3.519884143572538e+149,4.165597931097701e+149
0,B2,2,0.1096,4.456758233128339e+148,8.608319374164563e+147,2.3701747670824793e+145,0.1931520384071207,0.0005318158722329389,3.7199221077848674e+149,4.165597931097701e+149
0,B2,2,0.1124,9.714188992299568e+147,8.608319374164563e+147,2.3701747670824793e+145,0.8861593470117138,0.0024399100830355632,4.0684560411747054e+149,4.165597931097701e+149
0,B2,2,0.1152,5.217052465606013e+148,8.608319374164563e+147,2.3701747670824793e+145,0.16500350400759523,0.00045431300196962073,3.6438926845371e+149,4.165597931097701e+149
0,B2,2,0.118,9.953131931413847e+147,8.608319374164563e+147,2.3701747670824793e+145,0.864885488656609,0.0023813356272328595,4.0660666117835625e+149,4.165597931097701e+149
0,B2,2,0.1208,1.111945049603544e+148,8.608319374164563e+147,2.3701747670824793e+145,0.7741676962574542,0.002131557461339972,4.0544034261373467e+149,4.165597931097701e+149
0,B2,2,0.1236,1.1333037809855193e+147,8.608319374164563e+147,2.3701747670824793e+145,7.5957739827522515,0.02091385210963806,4.154264893287846e+149,4.165597931097701e+149
0,B2,2,0.1264,6.2287301635081794e+147,8.608319374164563e+147,2.3701747670824793e+145,1.3820344031914424,0.003805229484764735,4.103310629462619e+149,4.165597931097701e+149
0,B2,2,0.1292,5.296499992456541e+148,8.608319374164563e+147,2.3701747670824793e+145,0.16252845060747342,0.0004474983046272377,3.635947931852047e+149,4.165597931097701e+149
0,B2,2,0.132,6.443603474826844e+146,8.608319374164563e+147,2.3701747670824793e+145,13.359480309107461,0.03678337402886468,4.159154327622874e+149,4.165597931097701e+149
0,B2,2,0.1348,1.4833379407916864e+148,8.608319374164563e+147,2.3701747670824793e+145,0.5803343349776474,0.0015978656662806528,4.0172641370185324e+149,4.165597931097701e+149
0,B2,2,0.1376,9.21637083954163e+147,8.608319374164563e+147,2.3701747670824793e+145,0.9340248481790357,0.00257170073594864,4.073434222702285e+149,4.165597931097701e+149
0,B2,2,0.1404,8.641521915225683e+148,8.608319374164563e+147,2.3701747670824793e+145,0.09961577900991468,0.0002742774699102964,3.3014457395751327e+149,4.165597931097701e+149
0,B2,2,0.1432,1.111945049603544e+148,8.608319374164563e+147,2.3701747670824793e+145,0.7741676962574542,0.002131557461339972,4.0544034261373467e+149,4.165597931097701e+149
0,B2,2,0.146,5.248847948372025e+148,8.608319374164563e+147,2.3701747670824793e+145,0.16400397685047263,0.0004515609502114858,3.6407131362604984e+149,4.165597931097701e+149
0,B2,2,0.1488,7.808614612870273e+147,8.608319374164563e+147,2.3701747670824793e+145,1.1024131425280235,0.0030353332627991686,4.0875117849689985e+149,4.165597931097701e+149
0,B2,2,0.1516,7.782187727741431e+146,8.608319374164563e+147,2.3701747670824793e+145,11.06156735782432,0.03045640698994495,4.15781574336996e+149,4.165597931097701e+149
0,B2,2,0.1544,2.4285560204158798e+148,8.608319374164563e+147,2.3701747670824793e+145,0.3544624584237684,0.0009759605078727388,3.922742329056113e+149,4.165597931097701e+149
0,B2,2,0.1572,1.1191450784141838e+147,8.608319374164563e+147,2.3701747670824793e+145,7.691870821933521,0.021178440693685494,4.154406480313559e+149,4.165597931097701e+149
0,B2,2,0.16,6.2287301635081794e+147,8.608319374164563e+147,2.3701747670824793e+145,1.3820344031914424,0.003805229484764735,4.103310629462619e+149,4.165597931097701e+149
0,B2,2,0.1628,2.5153480741441316e+148,8.608319374164563e+147,2.3701747670824793e+145,0.34223173574470866,0.0009422850027978538,3.914063123683288e+149,4.165597931097701e+149
0,B2,2,0.1656,4.4424939873914275e+148,8.608319374164563e+147,2.3701747670824793e+145,0.19377222340866357,0.0005335234608779322,3.7213485323585584e+149,4.165597931097701e+149
0,B2,2,0.1684,3.8358267368143847e+148,8.608319374164563e+147,2.3701747670824793e+145,0.22441887928738108,0.0006179045430636123,3.7820152574162626e+149,4.165597931097701e+149
0,B2,2,0.1712,2.3439158742869722e+148,8.608319374164563e+147,2.3701747670824793e+145,0.3672623010321667,0.001011203001389073,3.9312063436690038e+149,4.165597931097701e+149
0,B2,2,0.174,4.3312796425376135e+148,8.608319374164563e+147,2.3701747670824793e+145,0.19874771625507684,0.0005472227523258783,3.7324699668439396e+149,4.165597931097701e+149
0,B2,2,0.1768,5.0257672346867084e+148,8.608319374164563e+147,2.3701747670824793e+145,0.17128368609576444,0.0004716045643188704,3.66302120762903e+149,4.165597931097701e+149
0,B2,2,0.1796,5.726406716665991e+148,8.608319374164563e+147,2.3701747670824793e+145,0.15032671970559,0.00041390262416820346,3.592957259431102e+149,4.165597931097701e+149
0,B2,2,0.1824,4.5611238534054226e+148,8.608319374164563e+147,2.3701747670824793e+145,0.188732418825624,0.0005196470964744492,3.709485545757159e+149,4.165597931097701e+149
0,B2,2,0.1852,3.8674587936094977e+148,8.608319374164563e+147,2.3701747670824793e+145,0.2225833508139442,0.0006128506840199314,3.7788520517367514e+149,4.165597931097701e+149
0,B2,2,0.188,6.454485164024357e+147,8.608319374164563e+147,2.3701747670824793e+145,1.333695741086388,0.003672136052451131,4.101053079457457e+149,4.165597931097701e+149
0,B2,2,0.1908,4.008171105188137e+147,8.608319374164563e+147,2.3701747670824793e+145,2.147692588028999,0.005913357251676578,4.12551622004582e+149,4.165597931097701e+149
0,B2,2,0.1936,1.952942724357893e+148,8.608319374164563e+147,2.3701747670824793e+145,0.4407870884690122,0.001213642744111591,3.970303658661912e+149,4.165597931097701e+149
0,B2,2,0.1964,4.324302616944017e+148,8.608319374164563e+147,2.3701747670824793e+145,0.1990683848173433,0.0005481056662860197,3.7331676694032993e+149,4.165597931097701e+149
0,B2,2,0.1992,1.6418217050180266e+148,8.608319374164563e+147,2.3701747670824793e+145,0.5243151158164306,0.0014436249440717777,4.0014157605958984e+149,4.165597931097701e+149
