BRI,Q,gamma,global_best,mean_pool,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
19,1,0.04188,1.2490230271370972e+129,3.828213732035492e+130,46,0.5683096153638376,0.5683096153638376,9.533757306543646e+130,0.7513022162246855,69.99
