outer,batch,Q,gamma,R,best_norm,eta_CIM,eta_CPM,Sigma_CPM,wall_time
0,4,1,0.04000,277,5.459920465332326e+148,0.2006334676158926,0.2006334676158926,3.6196058845644685e+149,69.8
