number,value,datetime_start,datetime_complete,duration,params_dt,params_mu,params_noise,params_r,params_steps,state
0,0.003325805957638572,2025-08-17 20:41:14.853828,2025-08-17 20:41:22.104896,0 days 00:00:07.251068,0.016415072570618482,0.4235232350305101,0.006245017353384151,0.39678535156377165,800,COMPLETE
1,7.848442295547892e-05,2025-08-17 20:41:22.105864,2025-08-17 20:41:25.592381,0 days 00:00:03.486517,0.0552918282480009,0.5278497133944852,0.004531363306305867,0.59056608817404,600,COMPLETE
2,0.00011957404641873668,2025-08-17 20:41:25.592636,2025-08-17 20:41:31.241256,0 days 00:00:05.648620,0.06384614414307463,0.577144793056819,0.07387082019737845,0.275382181481582,1000,COMPLETE
3,0.0012791314901577304,2025-08-17 20:41:31.241478,2025-08-17 20:41:33.554536,0 days 00:00:02.313058,0.016326233739315625,0.7473590075512131,0.0033196045805144476,0.4379803199256157,400,COMPLETE
4,0.00204659053206386,2025-08-17 20:41:33.554737,2025-08-17 20:41:37.016026,0 days 00:00:03.461289,0.019390187131819458,0.6837883122232787,0.0022563386108974486,0.38168836421758806,600,COMPLETE
5,0.0021366517872295735,2025-08-17 20:41:37.016203,2025-08-17 20:41:41.559762,0 days 00:00:04.543559,0.04084773618369108,0.1725827472346661,0.0005127267254716156,0.40270400187172717,800,COMPLETE
6,0.0019516304340415388,2025-08-17 20:41:41.560265,2025-08-17 20:41:46.664398,0 days 00:00:05.104133,0.042935676179607855,0.5827290268540859,0.00020203779808023907,0.08909257514808087,900,COMPLETE
7,0.0016868592511132751,2025-08-17 20:41:46.664651,2025-08-17 20:41:49.490323,0 days 00:00:02.825672,0.03949584266153399,0.558398643283833,0.0019204715904435614,0.3332280277537507,500,COMPLETE
8,0.0009386351308499468,2025-08-17 20:41:49.490537,2025-08-17 20:41:53.471941,0 days 00:00:03.981404,0.039750667619329313,0.4160776826783952,0.00012383237716794777,0.29784143154340004,700,COMPLETE
9,0.000441313523966909,2025-08-17 20:41:53.472451,2025-08-17 20:41:56.949679,0 days 00:00:03.477228,0.02598466823882684,0.5382450490941721,0.0010848383074903796,0.34580369712955555,600,COMPLETE
10,0.0015730893863618162,2025-08-17 20:41:56.949856,2025-08-17 20:42:00.400678,0 days 00:00:03.450822,0.0253469193351211,0.35256013977885187,0.0024128633445848723,0.5877815667212241,600,COMPLETE
11,0.0012725487230959146,2025-08-17 20:42:00.400882,2025-08-17 20:42:03.222579,0 days 00:00:02.821697,0.025522751895361042,0.7869865470893128,0.0008955679847662256,0.23712889616408617,500,COMPLETE
12,0.00027948644482287386,2025-08-17 20:42:03.223091,2025-08-17 20:42:08.329305,0 days 00:00:05.106214,0.06371559573528363,0.13060348468167782,0.10147921793358283,0.2501900906766311,900,COMPLETE
13,0.001491487431380514,2025-08-17 20:42:08.329900,2025-08-17 20:42:11.792227,0 days 00:00:03.462327,0.032615164352417604,0.6906749081537467,0.014909771622969347,0.08615919185763805,600,COMPLETE
14,0.0024127001883910083,2025-08-17 20:42:11.792400,2025-08-17 20:42:17.419758,0 days 00:00:05.627358,0.02859076004255475,0.27218679466266066,0.012273759274745742,0.18785548234427346,1000,COMPLETE
15,0.00433795402371557,2025-08-17 20:42:17.420020,2025-08-17 20:42:21.432932,0 days 00:00:04.012912,0.026963597686040404,0.3399575495226299,0.10932221096650024,0.3766562680116223,700,COMPLETE
16,0.0019132746775000972,2025-08-17 20:42:21.433428,2025-08-17 20:42:24.298947,0 days 00:00:02.865519,0.03290590773441037,0.7921358596731094,0.004209948913416057,0.2884888209853276,500,COMPLETE
17,0.003037374302818495,2025-08-17 20:42:24.299122,2025-08-17 20:42:29.924546,0 days 00:00:05.625424,0.03767925144719098,0.46532713858755687,0.0535744435362919,0.4527591466082622,1000,COMPLETE
18,0.003378703125782754,2025-08-17 20:42:29.924790,2025-08-17 20:42:35.585774,0 days 00:00:05.660984,0.051469686214686325,0.08735198309762275,0.0198366219215108,0.12798973655500243,1000,COMPLETE
19,0.001395471135690853,2025-08-17 20:42:35.586006,2025-08-17 20:42:40.120646,0 days 00:00:04.534640,0.03674320817250551,0.7041912692280287,0.0003430998773167443,0.5716207707998122,800,COMPLETE
20,0.00036531560541733373,2025-08-17 20:42:40.121156,2025-08-17 20:42:44.720842,0 days 00:00:04.599686,0.06508380442370593,0.38154358998884774,0.0006532509535963837,0.2398624326654795,800,COMPLETE
21,0.001842567796117252,2025-08-17 20:42:44.721077,2025-08-17 20:42:47.572822,0 days 00:00:02.851745,0.04369357673662243,0.362908536107426,0.0006426523486181045,0.40310025919614384,500,COMPLETE
22,0.0018906457332195962,2025-08-17 20:42:47.573004,2025-08-17 20:42:52.666619,0 days 00:00:05.093615,0.026237463780920473,0.7220555116289065,0.014959857442219957,0.5136022857068439,900,COMPLETE
23,0.00028602206232743166,2025-08-17 20:42:52.666855,2025-08-17 20:42:57.245170,0 days 00:00:04.578315,0.05440893051230038,0.4932191681899309,0.0005159359530634226,0.11336772705007737,800,COMPLETE
24,0.0003590118967561003,2025-08-17 20:42:57.245406,2025-08-17 20:43:00.077955,0 days 00:00:02.832549,0.06708186060452184,0.5060548207875951,0.0009858028168804537,0.43753279612724044,500,COMPLETE
25,0.0018629272987139313,2025-08-17 20:43:00.078189,2025-08-17 20:43:03.542486,0 days 00:00:03.464297,0.04324789154103327,0.33513256127693275,0.006333716455881598,0.2573260169615501,600,COMPLETE
26,0.00042359274382511286,2025-08-17 20:43:03.542661,2025-08-17 20:43:09.179394,0 days 00:00:05.636733,0.0679382269072449,0.3250431733513951,0.0476557913122535,0.3907746225030861,1000,COMPLETE
