outer,batch,Q,gamma,R,best_norm,eta_CIM,eta_CPM,Sigma_CPM,wall_time
155,2,2,0.06104,893,3.7973592751347174e+99,8.889315574988755,0.003409611688547455,3.960403241605625e+100,359.22
