outer,batch,Q,gamma,R,best_norm,eta_CIM,eta_CPM,Sigma_CPM,wall_time
245,1,2,0.06328,2629,9.08428747969064e+69,49.647839274284806,0.17349403361198862,9.003635358026327e+72,408.63
