outer,batch,Q,gamma,R,best_norm,eta_CIM,eta_CPM,Sigma_CPM,wall_time
165,2,2,0.06128,1774,1.1225555461949803e+96,1.0243511332301387,0.014863409498004231,1.901244100441477e+98,328.01
