outer,batch,Q,gamma,R,best_norm,eta_CIM,eta_CPM,Sigma_CPM,wall_time
345,4,2,0.06559,2361,1.8263064165860113e+41,1.9240282936854345,0.7894608764040482,0.0,402.42
