outer,batch,Q,gamma,R,best_norm,eta_CIM,eta_CPM,Sigma_CPM,wall_time
35,2,2,0.06186,2066,8.925814161070552e+135,3.770334607152889,0.007216613806340311,2.1930025000562604e+138,393.38
