X,cac_dt,mu,r,noise,mean_norm,eff,p_opt
10,0.01,0.5,0.2,0.1,1.347010130728141e+148,4.271865763572219,0.24
10,0.01,0.5,0.2,0.15,1.5278153991853832e+148,4.845265932269139,0.2
10,0.01,0.5,0.4,0.0,4.547616343834511e+149,144.2216812028484,0.0
10,0.01,0.5,0.4,0.05,1.4987984827686786e+148,4.753242591852277,0.19
10,0.01,0.5,0.4,0.1,1.662142505742814e+148,5.271266713207748,0.15
10,0.01,0.5,0.4,0.15,1.6563208804230915e+148,5.252804192901219,0.17
10,0.01,0.5,0.6,0.0,5.973305574187719e+149,189.4355431754179,0.0
10,0.01,0.5,0.6,0.05,1.7864537742128734e+148,5.665503578758582,0.15
10,0.01,0.5,0.6,0.1,1.886283838119736e+148,5.982101518484859,0.11
10,0.01,0.5,0.6,0.15,1.7639072481584937e+148,5.594000231796277,0.12
10,0.01,0.7,0.05,0.0,5.430963232331739e+149,172.23586791345264,0.0
10,0.01,0.7,0.05,0.05,1.3716402693859825e+148,4.349977014322495,0.15
10,0.01,0.7,0.05,0.1,1.445855726685497e+148,4.585341592459909,0.17
10,0.01,0.7,0.05,0.15,1.4234903037149976e+148,4.514412590148812,0.21
10,0.01,0.7,0.2,0.0,5.5615960200870215e+149,176.37871525276796,0.0
10,0.01,0.7,0.2,0.05,1.423042140630671e+148,4.5129912997718815,0.23
10,0.01,0.7,0.2,0.1,1.3886134634580178e+148,4.403805270696187,0.2
10,0.01,0.7,0.2,0.15,1.3929121813578613e+148,4.417438090082386,0.21
10,0.01,0.7,0.4,0.0,5.169781214829231e+149,163.9528231673336,0.0
10,0.01,0.7,0.4,0.05,1.4929737432312346e+148,4.73477019521315,0.21
10,0.01,0.7,0.4,0.1,1.652790132178589e+148,5.241606888440465,0.13
10,0.01,0.7,0.4,0.15,1.7121681598368532e+148,5.429916506664841,0.09
10,0.01,0.7,0.6,0.0,4.876930685650343e+149,154.66545315500082,0.02
10,0.01,0.7,0.6,0.05,1.7446724078412024e+148,5.532999461315955,0.11
10,0.01,0.7,0.6,0.1,1.6513513419070045e+148,5.237043954011145,0.19
10,0.01,0.7,0.6,0.15,1.7838188545341348e+148,5.657147276969462,0.12
10,0.03,0.1,0.05,0.0,5.089450961985091e+149,161.40525467415173,0.0
10,0.03,0.1,0.05,0.05,9.20741106498861e+147,2.920009523491785,0.36
10,0.03,0.1,0.05,0.1,9.475909852895697e+147,3.0051603886156353,0.35
10,0.03,0.1,0.05,0.15,8.878430061793816e+147,2.8156775179370976,0.42
10,0.03,0.1,0.2,0.0,5.1382235481803605e+149,162.95201320562484,0.0
10,0.03,0.1,0.2,0.05,9.618647026040808e+147,3.050427608901356,0.37
10,0.03,0.1,0.2,0.1,1.0142861734875257e+148,3.2166754207288992,0.3
10,0.03,0.1,0.2,0.15,1.0847830940535986e+148,3.4402471478700196,0.32
10,0.03,0.1,0.4,0.0,5.22151104098417e+149,165.5933666811925,0.0
10,0.03,0.1,0.4,0.05,1.134546295185338e+148,3.5980646062179553,0.26
10,0.03,0.1,0.4,0.1,1.0700204340505921e+148,3.3934293100472184,0.29
10,0.03,0.1,0.4,0.15,1.0444682269218863e+148,3.3123938402116506,0.32
10,0.03,0.1,0.6,0.0,5.529754879884876e+149,175.36891529952547,0.0
10,0.03,0.1,0.6,0.05,1.4008256645803123e+148,4.442534663060881,0.21
10,0.03,0.1,0.6,0.1,1.2643429768022255e+148,4.00969773931454,0.25
10,0.03,0.1,0.6,0.15,1.2285332381964033e+148,3.8961318552406095,0.25
10,0.03,0.3,0.05,0.0,5.165103727596965e+149,163.8044828014281,0.0
10,0.03,0.3,0.05,0.05,9.682768939060858e+147,3.0707630316778007,0.34
10,0.03,0.3,0.05,0.1,9.88878537721715e+147,3.1360984399881464,0.31
10,0.03,0.3,0.05,0.15,1.0092477492860043e+148,3.2006967199323446,0.32
10,0.03,0.3,0.2,0.0,4.937969435341879e+149,156.60121695595737,0.0
10,0.03,0.3,0.2,0.05,1.0590070837235994e+148,3.358501915567509,0.3
10,0.03,0.3,0.2,0.1,9.805369769534041e+147,3.109644275280683,0.32
10,0.03,0.3,0.2,0.15,1.011358787766048e+148,3.2073916012868056,0.3
10,0.03,0.3,0.4,0.0,5.787681590005616e+149,183.54872224633735,0.0
10,0.03,0.3,0.4,0.05,1.0723052932215735e+148,3.400675440899867,0.29
10,0.03,0.3,0.4,0.1,1.1656143289636759e+148,3.6965927960300426,0.29
10,0.03,0.3,0.4,0.15,1.1102482852463048e+148,3.5210066580899895,0.31
10,0.03,0.3,0.6,0.0,5.069788399399687e+149,160.7816823192261,0.0
10,0.03,0.3,0.6,0.05,1.2591488439679184e+148,3.9932252290340657,0.27
10,0.03,0.3,0.6,0.1,1.3346638301911583e+148,4.232711092521452,0.18
10,0.03,0.3,0.6,0.15,1.2040514342511578e+148,3.818491028554586,0.26
10,0.03,0.5,0.05,0.0,5.875931502058443e+149,186.3474523325984,0.0
10,0.03,0.5,0.05,0.05,8.207747926517124e+147,2.602979484969872,0.47
10,0.03,0.5,0.05,0.1,9.965742803540718e+147,3.1605044772750803,0.35
10,0.03,0.5,0.05,0.15,1.0014912851302523e+148,3.1760981123068617,0.31
10,0.03,0.5,0.2,0.0,5.444774122481433e+149,172.6738621604821,0.0
10,0.03,0.5,0.2,0.05,1.0678190863874356e+148,3.3864480249763522,0.32
10,0.03,0.5,0.2,0.1,1.038816201033998e+148,3.2944691822343253,0.3
10,0.03,0.5,0.2,0.15,9.952305046063693e+147,3.1562428689325905,0.34
10,0.03,0.5,0.4,0.0,5.161165411665122e+149,163.67958428276384,0.0
10,0.03,0.5,0.4,0.05,1.1200703777323162e+148,3.552156134742367,0.25
10,0.03,0.5,0.4,0.1,1.2172456852929032e+148,3.8603348632930383,0.23
10,0.03,0.5,0.4,0.15,1.2440197984501081e+148,3.945245447658462,0.22
10,0.03,0.5,0.6,0.0,5.068090023017812e+149,160.72782054228853,0.0
10,0.03,0.5,0.6,0.05,1.2638765306584313e+148,4.008218466615123,0.22
10,0.03,0.5,0.6,0.1,1.2581380991319497e+148,3.9900197845002903,0.27
10,0.03,0.5,0.6,0.15,1.3571468433071737e+148,4.304013016539153,0.16
10,0.03,0.7,0.05,0.0,4.699322289752944e+149,149.0328360836879,0.01
10,0.03,0.7,0.05,0.05,9.569890606472704e+147,3.0349651506201583,0.35
10,0.03,0.7,0.05,0.1,1.0434140782391162e+148,3.309050746076786,0.3
10,0.03,0.7,0.05,0.15,9.32331189389232e+147,2.956765949569721,0.4
10,0.03,0.7,0.2,0.0,5.252552851084363e+149,166.57781692979339,0.01
10,0.03,0.7,0.2,0.05,9.677372212991727e+147,3.069051530865432,0.34
10,0.03,0.7,0.2,0.1,9.439254085003478e+147,2.9935354931286526,0.37
10,0.03,0.7,0.2,0.15,9.73991711603537e+147,3.0888868256344217,0.35
10,0.03,0.7,0.4,0.0,5.013686022732572e+149,159.0024691071493,0.0
10,0.03,0.7,0.4,0.05,1.1550749993139279e+148,3.663168695888032,0.23
10,0.03,0.7,0.4,0.1,1.0412563407043931e+148,3.30220776480212,0.31
10,0.03,0.7,0.4,0.15,1.1454849273499833e+148,3.6327550418564747,0.26
10,0.03,0.7,0.6,0.0,4.67942600519176e+149,148.40185154318362,0.0
10,0.03,0.7,0.6,0.05,1.3838746043937196e+148,4.388776601398632,0.18
10,0.03,0.7,0.6,0.1,1.3595715725369023e+148,4.311702726917805,0.21
10,0.03,0.7,0.6,0.15,1.2989990090809262e+148,4.1196047952567305,0.2
10,0.05,0.1,0.05,0.0,5.091675125327121e+149,161.47579109415827,0.0
10,0.05,0.1,0.05,0.05,8.142334610852584e+147,2.582234510801189,0.44
10,0.05,0.1,0.05,0.1,8.57860879536342e+147,2.7205931400220984,0.44
10,0.05,0.1,0.05,0.15,8.348674080297458e+147,2.647672364243222,0.43
10,0.05,0.1,0.2,0.0,5.142705710040068e+149,163.09415908380709,0.0
10,0.05,0.1,0.2,0.05,8.120237208877409e+147,2.5752266099095595,0.48
10,0.05,0.1,0.2,0.1,8.759333343429247e+147,2.7779075574795336,0.41
10,0.05,0.1,0.2,0.15,9.539303255214757e+147,3.0252647737888014,0.34
10,0.05,0.1,0.4,0.0,5.079364235833302e+149,161.08536739838888,0.0
10,0.05,0.1,0.4,0.05,9.562298076842966e+147,3.032557279540031,0.34
10,0.05,0.1,0.4,0.1,1.0105626174299488e+148,3.2048666516051614,0.33
10,0.05,0.1,0.4,0.15,1.0146436555603863e+148,3.217809128184624,0.34
10,0.05,0.1,0.6,0.0,4.662333684890479e+149,147.85979104750209,0.0
10,0.05,0.1,0.6,0.05,1.1571177131909196e+148,3.669646894735117,0.26
10,0.05,0.1,0.6,0.1,1.1122281032682483e+148,3.527285390991183,0.27
10,0.05,0.1,0.6,0.15,1.2529030286524598e+148,3.973417445853341,0.25
10,0.05,0.3,0.05,0.0,5.335279521055049e+149,169.20138464558391,0.0
10,0.05,0.3,0.05,0.05,8.890056703534378e+147,2.819364754704202,0.39
10,0.05,0.3,0.05,0.1,8.505601935443243e+147,2.697439972998007,0.39
10,0.05,0.3,0.05,0.15,7.610007995173764e+147,2.41341411422946,0.51
10,0.05,0.3,0.2,0.0,5.622963186622866e+149,178.32489436272166,0.0
10,0.05,0.3,0.2,0.05,8.935624090001e+147,2.833815853010122,0.37
10,0.05,0.3,0.2,0.1,8.73726643834438e+147,2.7709093282762325,0.38
10,0.05,0.3,0.2,0.15,8.178016787864277e+147,2.5935506447239223,0.46
10,0.05,0.3,0.4,0.0,4.991366015318679e+149,158.29461937878423,0.02
10,0.05,0.3,0.4,0.05,9.375979951090734e+147,2.9734689323645234,0.39
10,0.05,0.3,0.4,0.1,1.037352268480126e+148,3.2898265123579797,0.28
10,0.05,0.3,0.4,0.15,9.068121130691323e+147,2.875835549743484,0.38
10,0.05,0.3,0.6,0.0,5.76024454355792e+149,182.67859234382433,0.0
10,0.05,0.3,0.6,0.05,1.1026022580221725e+148,3.496758286692474,0.27
10,0.05,0.3,0.6,0.1,1.171251296347605e+148,3.714469697939283,0.27
10,0.05,0.3,0.6,0.15,1.0691414882876058e+148,3.3906418489678365,0.32
10,0.05,0.5,0.05,0.0,5.56051404814117e+149,176.34440193316337,0.0
10,0.05,0.5,0.05,0.05,8.441221674325893e+147,2.6770226185146835,0.42
10,0.05,0.5,0.05,0.1,7.857373321075306e+147,2.4918627793662593,0.47
10,0.05,0.5,0.05,0.15,8.284913848649935e+147,2.627451643965101,0.45
10,0.05,0.5,0.2,0.0,5.450264210146769e+149,172.84797308215633,0.0
10,0.05,0.5,0.2,0.05,9.332505942015616e+147,2.9596817212117137,0.36
10,0.05,0.5,0.2,0.1,9.408174568653604e+147,2.98367903260065,0.39
10,0.05,0.5,0.2,0.15,7.839846060701457e+147,2.4863042388763086,0.49
10,0.05,0.5,0.4,0.0,5.875863538642831e+149,186.34529696211004,0.0
10,0.05,0.5,0.4,0.05,8.991731520788676e+147,2.851609587978864,0.47
10,0.05,0.5,0.4,0.1,8.422409314578799e+147,2.6710565256322063,0.46
10,0.05,0.5,0.4,0.15,9.599188818965147e+147,3.044256694018772,0.37
10,0.05,0.5,0.6,0.0,5.091865931103469e+149,161.48184224882206,0.0
10,0.05,0.5,0.6,0.05,1.0266292769320025e+148,3.2558199526205693,0.34
10,0.05,0.5,0.6,0.1,1.0947584662546506e+148,3.4718827310126117,0.3
10,0.05,0.5,0.6,0.15,1.0986973835251744e+148,3.484374489945708,0.34
10,0.05,0.7,0.05,0.0,5.176771736667613e+149,164.1745183886958,0.0
10,0.05,0.7,0.05,0.05,8.513338088756964e+147,2.6998933924436916,0.41
10,0.05,0.7,0.05,0.1,9.033561901053968e+147,2.864875543835923,0.38
10,0.05,0.7,0.05,0.15,8.719300565236161e+147,2.7652116875166786,0.4
10,0.05,0.7,0.2,0.0,5.186552816697607e+149,164.48471249902744,0.0
10,0.05,0.7,0.2,0.05,7.713825223952215e+147,2.446338385188571,0.51
10,0.05,0.7,0.2,0.1,7.98127527854418e+147,2.5311566583116796,0.5
10,0.05,0.7,0.2,0.15,8.528870857393227e+147,2.704819406067277,0.42
10,0.05,0.7,0.4,0.0,5.250882162761465e+149,166.52483324329114,0.0
10,0.05,0.7,0.4,0.05,9.68954514939516e+147,3.0729120178118707,0.34
10,0.05,0.7,0.4,0.1,9.946842538827486e+147,3.154510506486808,0.34
10,0.05,0.7,0.4,0.15,9.665155906381339e+147,3.0651772896273197,0.38
10,0.05,0.7,0.6,0.0,5.299390943370176e+149,168.0632255269703,0.0
10,0.05,0.7,0.6,0.05,9.794405800760244e+147,3.106167196543915,0.36
10,0.05,0.7,0.6,0.1,1.1578273167459783e+148,3.671897309237141,0.23
10,0.05,0.7,0.6,0.15,1.1441533658737075e+148,3.6285321694720483,0.27
10,0.07,0.1,0.05,0.0,5.334455736370342e+149,169.17525939595976,0.01
10,0.07,0.1,0.05,0.05,7.658053007521613e+147,2.428650959051721,0.51
10,0.07,0.1,0.05,0.1,7.319531636256857e+147,2.3212933510312292,0.52
10,0.07,0.1,0.05,0.15,7.479378102473715e+147,2.3719865589650615,0.49
10,0.07,0.1,0.2,0.0,5.066130170540087e+149,160.6656663942962,0.0
10,0.07,0.1,0.2,0.05,8.404608136806035e+147,2.6654111158357985,0.41
10,0.07,0.1,0.2,0.1,7.807646975851234e+147,2.4760927218986546,0.49
10,0.07,0.1,0.2,0.15,7.956781886624099e+147,2.523388900669011,0.48
10,0.07,0.1,0.4,0.0,5.073677776129445e+149,160.90502879535472,0.0
10,0.07,0.1,0.4,0.05,8.466786839485458e+147,2.6851302749675847,0.43
10,0.07,0.1,0.4,0.1,8.669611258064267e+147,2.7494533761810027,0.43
10,0.07,0.1,0.4,0.15,7.809100642877227e+147,2.4765537333089114,0.51
10,0.07,0.1,0.6,0.0,5.298124447142809e+149,168.02306026206278,0.0
10,0.07,0.1,0.6,0.05,9.879065520413369e+147,3.1330159150271464,0.3
10,0.07,0.1,0.6,0.1,8.888475641056739e+147,2.818863341499192,0.44
10,0.07,0.1,0.6,0.15,9.100920616892398e+147,2.8862374761261305,0.37
10,0.07,0.3,0.05,0.0,2.116812492595003e+149,67.131928771244,0.01
10,0.07,0.3,0.05,0.05,1.662561737192039e+148,5.272596250702755,0.12
10,0.07,0.3,0.05,0.1,6.674942363926078e+147,2.116870326941032,0.6
10,0.07,0.3,0.05,0.15,7.422481655127752e+147,2.3539425977548567,0.55
10,0.07,0.3,0.2,0.0,5.169381103059022e+149,163.94013414789887,0.0
10,0.07,0.3,0.2,0.05,8.48990217877307e+147,2.692461001312065,0.43
10,0.07,0.3,0.2,0.1,8.145661924024918e+147,2.5832897244852835,0.42
10,0.07,0.3,0.2,0.15,7.46870125181155e+147,2.36860053596746,0.51
10,0.07,0.3,0.4,0.0,5.211408882336597e+149,165.27298998408915,0.01
10,0.07,0.3,0.4,0.05,8.067602240380127e+147,2.5585341207618573,0.45
10,0.07,0.3,0.4,0.1,9.122160478100605e+147,2.892973419223256,0.35
10,0.07,0.3,0.4,0.15,8.088505444724615e+147,2.565163297555049,0.46
10,0.07,0.3,0.6,0.0,4.278618326105275e+149,135.69076227215598,0.0
10,0.07,0.3,0.6,0.05,1.2977156638337967e+148,4.115534834312122,0.28
10,0.07,0.3,0.6,0.1,2.9364405796316306e+149,93.12535735801544,0.0
10,0.07,0.3,0.6,0.15,3.7392063315391685e+149,118.58401912686472,0.0
10,0.07,0.5,0.05,0.0,5.56401309306347e+148,17.64553695485346,0.0
10,0.07,0.5,0.05,0.05,1.6363665364557093e+148,5.189521611067388,0.13
10,0.07,0.5,0.05,0.1,7.425186487755362e+147,2.3548003999075275,0.51
10,0.07,0.5,0.05,0.15,7.078602570897427e+147,2.244885861415539,0.59
10,0.07,0.5,0.2,0.0,1.9872013597373468e+149,63.021481875546684,0.0
10,0.07,0.5,0.2,0.05,7.418845679202771e+147,2.352789495731585,0.5
10,0.07,0.5,0.2,0.1,8.492217177540634e+147,2.693195172774645,0.43
10,0.07,0.5,0.2,0.15,7.703884199454269e+147,2.4431857197973574,0.49
10,0.07,0.5,0.4,0.0,3.1686723602090203e+149,100.49028335248956,0.0
10,0.07,0.5,0.4,0.05,8.622666975942026e+147,2.734565613496911,0.44
10,0.07,0.5,0.4,0.1,8.296045149190848e+147,2.630981789774699,0.45
10,0.07,0.5,0.4,0.15,8.753520629762095e+147,2.776064131662481,0.44
10,0.07,0.5,0.6,0.0,4.680498783174941e+149,148.43587328833402,0.01
10,0.07,0.5,0.6,0.05,9.52580915548195e+147,3.0209852972396796,0.39
10,0.07,0.5,0.6,0.1,9.942496908706537e+147,3.153132346953235,0.34
10,0.07,0.5,0.6,0.15,9.308093292249814e+147,2.9519395698831095,0.41
10,0.07,0.7,0.05,0.0,5.815842225116942e+149,184.44179981322614,0.01
10,0.07,0.7,0.05,0.05,8.032992341994145e+147,2.5475580459259635,0.45
10,0.07,0.7,0.05,0.1,7.224404273458235e+147,2.291124956967357,0.51
10,0.07,0.7,0.05,0.15,7.940352512350805e+147,2.5181785403403136,0.48
10,0.07,0.7,0.2,0.0,5.246030817002169e+149,166.37097918248176,0.01
10,0.07,0.7,0.2,0.05,8.35528116993739e+147,2.6497677159696726,0.43
10,0.07,0.7,0.2,0.1,7.842733183954492e+147,2.4872198521073083,0.47
10,0.07,0.7,0.2,0.15,7.887285684023346e+147,2.501349092517906,0.48
10,0.07,0.7,0.4,0.0,4.652553311008256e+149,147.54961933171984,0.0
10,0.07,0.7,0.4,0.05,9.486808699448788e+147,3.008616814695179,0.32
10,0.07,0.7,0.4,0.1,8.247066182908985e+147,2.6154487537253304,0.45
10,0.07,0.7,0.4,0.15,8.848415171141521e+147,2.8061586894702626,0.41
10,0.07,0.7,0.6,0.0,5.083161086858113e+149,161.20577954327385,0.0
10,0.07,0.7,0.6,0.05,1.021809524064004e+148,3.2405347392461517,0.31
10,0.07,0.7,0.6,0.1,9.973613783958829e+147,3.1630006553666066,0.36
10,0.07,0.7,0.6,0.15,9.021087252662409e+147,2.8609193728940094,0.38
