X,cac_dt,mu,r,noise,mean_norm,eff,p_opt
4,0.01,0.7,0.2,0.15,5.121200781946546e+147,1.0194770804295437,0.99
4,0.01,0.7,0.4,0.0,8.792249442047353e+148,17.502724796858548,0.16
4,0.01,0.7,0.4,0.05,5.892425809829043e+147,1.1730047926316403,0.97
4,0.01,0.7,0.4,0.1,5.219041176243384e+147,1.0389541608590875,0.98
4,0.01,0.7,0.4,0.15,5.219041176243384e+147,1.0389541608590875,0.98
4,0.01,0.7,0.6,0.0,8.961995510412458e+148,17.840638176082617,0.1
4,0.01,0.7,0.6,0.05,5.610402753430736e+147,1.1168624825772628,0.94
4,0.01,0.7,0.6,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.01,0.7,0.6,0.15,5.219041176243384e+147,1.0389541608590875,0.98
4,0.03,0.1,0.05,0.0,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.1,0.05,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.1,0.05,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.1,0.05,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.1,0.2,0.0,9.599461556827486e+148,19.10964138752308,0.07
4,0.03,0.1,0.2,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.1,0.2,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.1,0.2,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.1,0.4,0.0,9.313780910786824e+148,18.54093712584393,0.12
4,0.03,0.1,0.4,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.1,0.4,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.1,0.4,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.1,0.6,0.0,1.0127714563713646e+149,20.161234277782174,0.07
4,0.03,0.1,0.6,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.1,0.6,0.1,5.121200781946546e+147,1.0194770804295437,0.99
4,0.03,0.1,0.6,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.3,0.05,0.0,8.742505511538594e+148,17.403699589288216,0.14
4,0.03,0.3,0.05,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.3,0.05,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.3,0.05,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.3,0.2,0.0,9.07998587236827e+148,18.075521506862348,0.15
4,0.03,0.3,0.2,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.3,0.2,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.3,0.2,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.3,0.4,0.0,8.491633322257741e+148,16.904288498064023,0.07
4,0.03,0.3,0.4,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.3,0.4,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.3,0.4,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.3,0.6,0.0,8.939522540102684e+148,17.795901249850875,0.1
4,0.03,0.3,0.6,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.3,0.6,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.3,0.6,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.5,0.05,0.0,8.280252187473111e+148,16.483492221324003,0.12
4,0.03,0.5,0.05,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.5,0.05,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.5,0.05,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.5,0.2,0.0,9.380581155372999e+148,18.673916325883823,0.12
4,0.03,0.5,0.2,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.5,0.2,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.5,0.2,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.5,0.4,0.0,8.811817520906723e+148,17.54167895771764,0.14
4,0.03,0.5,0.4,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.5,0.4,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.5,0.4,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.5,0.6,0.0,1.0397091250390245e+149,20.697482258991883,0.09
4,0.03,0.5,0.6,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.5,0.6,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.5,0.6,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.7,0.05,0.0,9.118165516593867e+148,18.15152569784069,0.11
4,0.03,0.7,0.05,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.7,0.05,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.7,0.05,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.7,0.2,0.0,9.103131293930664e+148,18.121597081330982,0.1
4,0.03,0.7,0.2,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.7,0.2,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.7,0.2,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.7,0.4,0.0,8.028372942837013e+148,15.982076385710533,0.15
4,0.03,0.7,0.4,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.7,0.4,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.7,0.4,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.7,0.6,0.0,9.147708937581545e+148,18.210337765277288,0.08
4,0.03,0.7,0.6,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.03,0.7,0.6,0.1,5.219041176243384e+147,1.0389541608590875,0.98
4,0.03,0.7,0.6,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.1,0.05,0.0,9.188995091469858e+148,18.2925260828621,0.16
4,0.05,0.1,0.05,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.1,0.05,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.1,0.05,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.1,0.2,0.0,8.780647469983242e+148,17.479628759208858,0.15
4,0.05,0.1,0.2,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.1,0.2,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.1,0.2,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.1,0.4,0.0,9.218084528413294e+148,18.350434404580277,0.11
4,0.05,0.1,0.4,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.1,0.4,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.1,0.4,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.1,0.6,0.0,8.58511631051843e+148,17.090385017219855,0.11
4,0.05,0.1,0.6,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.1,0.6,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.1,0.6,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.3,0.05,0.0,9.37644276065525e+148,18.665678026422125,0.1
4,0.05,0.3,0.05,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.3,0.05,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.3,0.05,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.3,0.2,0.0,9.178040402606071e+148,18.270718591425254,0.11
4,0.05,0.3,0.2,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.3,0.2,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.3,0.2,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.3,0.4,0.0,9.280134784404888e+148,18.473957805656873,0.14
4,0.05,0.3,0.4,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.3,0.4,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.3,0.4,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.3,0.6,0.0,9.756708000553675e+148,19.422671772746465,0.06
4,0.05,0.3,0.6,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.3,0.6,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.3,0.6,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.5,0.05,0.0,8.732458790763293e+148,17.383699589288213,0.13
4,0.05,0.5,0.05,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.5,0.05,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.5,0.05,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.5,0.2,0.0,7.31976409833827e+148,14.57144925602876,0.21
4,0.05,0.5,0.2,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.5,0.2,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.5,0.2,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.5,0.4,0.0,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.5,0.4,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.5,0.4,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.5,0.4,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.5,0.6,0.0,9.785137298215626e+148,19.47926595566005,0.1
4,0.05,0.5,0.6,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.5,0.6,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.5,0.6,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.7,0.05,0.0,4.16793527270793e+148,8.297105823733247,0.32
4,0.05,0.7,0.05,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.7,0.05,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.7,0.05,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.7,0.2,0.0,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.7,0.2,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.7,0.2,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.7,0.2,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.7,0.4,0.0,4.6505238828847453e+148,9.257794631494868,0.26
4,0.05,0.7,0.4,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.7,0.4,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.7,0.4,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.7,0.6,0.0,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.7,0.6,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.7,0.6,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.05,0.7,0.6,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.07,0.1,0.05,0.0,1.0531353910653464e+148,2.0964758842597777,0.96
4,0.07,0.1,0.05,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.07,0.1,0.05,0.1,5.317610713180712e+148,10.585763916629272,0.45
4,0.07,0.1,0.05,0.15,6.123754709472294e+148,12.190554204567889,0.54
4,0.07,0.1,0.2,0.0,6.955558432675699e+148,13.84642529287056,0.43
4,0.07,0.1,0.2,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.07,0.1,0.2,0.1,9.953539751143425e+147,1.981450460057557,0.95
4,0.07,0.1,0.2,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.07,0.1,0.4,0.0,5.023360387649707e+147,0.9999999999999996,1.0
4,0.07,0.1,0.4,0.05,1.0054006958896419e+148,2.001450460057557,0.96
4,0.07,0.1,0.4,0.1,4.978034885832382e+148,9.909770555326345,0.51
4,0.07,0.1,0.4,0.15,5.975012591313753e+148,11.894453374286561,0.51
4,0.07,0.1,0.6,0.0,6.963547372713287e+148,13.862328870199452,0.46
4,0.07,0.1,0.6,0.05,6.856070571658178e+148,13.648374877729891,0.39
4,0.07,0.1,0.6,0.1,5.476983981481635e+148,10.903028170041695,0.51
4,0.07,0.1,0.6,0.15,6.55804557600123e+148,13.055096727928687,0.49
4,0.07,0.3,0.05,0.0,3.1546210238652893e+148,6.279901859363208,0.77
4,0.07,0.3,0.05,0.05,6.64285864815796e+148,13.223934051177979,0.47
4,0.07,0.3,0.05,0.1,7.096215064097366e+148,14.12643035037645,0.42
4,0.07,0.3,0.05,0.15,6.216582433828937e+148,12.375346290329578,0.45
4,0.07,0.3,0.2,0.0,6.97208738760443e+148,13.879329471852758,0.43
4,0.07,0.3,0.2,0.05,3.994604989804912e+148,7.9520573511427415,0.69
4,0.07,0.3,0.2,0.1,5.845922242632702e+148,11.63747330771911,0.52
4,0.07,0.3,0.2,0.15,6.824517915337445e+148,13.585563026925184,0.4
4,0.07,0.3,0.4,0.0,6.18882125615219e+148,12.320082133401876,0.49
4,0.07,0.3,0.4,0.05,6.808024649732205e+148,13.552729894654226,0.41
4,0.07,0.3,0.4,0.1,7.979998945164705e+148,15.885778302476771,0.36
4,0.07,0.3,0.4,0.15,5.848061923288597e+148,11.641732768499898,0.54
4,0.07,0.3,0.6,0.0,8.310265594390498e+147,1.6543239889421195,0.97
4,0.07,0.3,0.6,0.05,9.953182857908488e+147,1.981379413346313,0.94
4,0.07,0.3,0.6,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.07,0.3,0.6,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.07,0.5,0.05,0.0,8.114227912561886e+147,1.6152987813717876,0.98
4,0.07,0.5,0.05,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.07,0.5,0.05,0.1,9.85534246361165e+147,1.961902332916769,0.95
4,0.07,0.5,0.05,0.15,6.075387583634877e+148,12.094269801091022,0.47
4,0.07,0.5,0.2,0.0,5.023360387649707e+147,0.9999999999999996,1.0
4,0.07,0.5,0.2,0.05,1.2270555434716948e+148,2.442698609656792,0.93
4,0.07,0.5,0.2,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.07,0.5,0.2,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.07,0.5,0.4,0.0,9.717571842834942e+148,19.344763451028292,0.1
4,0.07,0.5,0.4,0.05,5.023360387649707e+147,0.9999999999999996,1.0
4,0.07,0.5,0.4,0.1,5.023360387649707e+147,0.9999999999999996,1.0
4,0.07,0.5,0.4,0.15,5.023360387649707e+147,0.9999999999999996,1.0
4,0.07,0.5,0.6,0.0,5.023360387649707e+147,0.9999999999999996,1.0
4,0.07,0.5,0.6,0.05,4.3113823116646114e+148,8.582665743561726,0.67
4,0.07,0.5,0.6,0.1,7.060883241103778e+148,14.056095315127031,0.44
4,0.07,0.5,0.6,0.15,4.380431639687123e+148,8.720122192420689,0.65
4,0.07,0.7,0.05,0.0,5.023360387649707e+147,0.9999999999999996,1.0
4,0.07,0.7,0.05,0.05,2.6755003536110574e+148,5.326116677172847,0.84
4,0.07,0.7,0.05,0.1,6.587660375635897e+148,13.114050888787775,0.48
4,0.07,0.7,0.05,0.15,6.216987872468527e+148,12.376153396745007,0.51
4,0.07,0.7,0.2,0.0,6.614692031841624e+148,13.167862787834848,0.45
4,0.07,0.7,0.2,0.05,6.003477578299198e+148,11.951118603911391,0.56
4,0.07,0.7,0.2,0.1,8.275306020802464e+148,16.473645890802292,0.37
4,0.07,0.7,0.2,0.15,7.961807670976681e+148,15.849564945711151,0.33
4,0.07,0.7,0.4,0.0,7.399429179854528e+148,14.73003847792118,0.42
4,0.07,0.7,0.4,0.05,7.379228670333448e+148,14.68982533778745,0.37
4,0.07,0.7,0.4,0.1,8.577959084544903e+148,17.07613713249487,0.32
4,0.07,0.7,0.4,0.15,7.254215858994359e+148,14.440962421946407,0.4
4,0.07,0.7,0.6,0.0,6.693298407271697e+148,13.324344444264142,0.41
4,0.07,0.7,0.6,0.05,7.72608962841067e+148,15.380321203722142,0.25
4,0.07,0.7,0.6,0.1,7.234540712164511e+148,14.401795120953588,0.39
4,0.07,0.7,0.6,0.15,6.151757731709773e+148,12.246299801292995,0.4
