BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
64,1,0.04644,7.27127708152215e+77,1.5332854210396978e+80,50,0.6933808867950154,0.6933808867950154,2.1625274404307424e+80,1.4800079348301896,24.83
