BRI,Q,gamma,global_best,B_avg,replacements,eta_CIM_max,eta_CPM_max,Sigma_CPM_max,sparsity,BRI_time
22,1,0.04217,3.0345961733397727e+123,3.511345678822523e+125,50,1.0,1.0,1.0432068857595e+126,0.8306313880725055,30.18
